trans_date,trans_type,operation,amount,balance,k_symbol,bank,account
2022,0,0,52.1,12660.2,7,0,0
1231,0,0,237.7,48900.4,7,0,0
592,2,4,14.6,43267.0,6,0,0
1811,1,4,10258.0,44975.0,0,0,0
1626,0,0,108.0,26624.8,7,0,0
1697,2,4,8200.0,30176.9,0,0,0
1152,2,1,51.0,27498.6,1,12,32302445
1743,2,4,9100.0,54161.0,0,0,0
2175,0,0,224.7,51971.2,7,0,0
1973,2,1,4201.2,6933.1,8,7,45444989
900,2,1,3024.0,24603.8,5,9,52212673
721,0,2,36430.0,74543.1,0,10,47793597
1105,2,4,500.0,16560.6,0,0,0
1974,2,1,6785.0,22906.3,5,7,64175748
1231,0,0,258.0,60567.3,7,0,0
2126,2,1,1944.0,53957.8,5,8,83157652
1930,2,4,14.6,41861.4,6,0,0
1921,2,4,3300.0,80562.0,0,0,0
1231,2,4,14.6,60376.5,6,0,0
1323,2,4,14.6,38046.4,6,0,0
957,2,4,14.6,31959.9,6,0,0
683,0,0,166.3,35423.5,7,0,0
142,0,2,3242.0,16474.7,0,10,42988401
1565,2,4,14.6,26028.9,6,0,0
907,2,4,12300.0,35108.6,0,0,0
1526,2,4,1020.0,17262.2,0,0,0
2009,0,3,1300.0,71044.2,0,0,0
866,0,3,300.0,300.0,0,0,0
1604,0,3,37372.0,69095.4,0,0,0
1779,0,0,124.0,35875.8,7,0,0
116,2,1,1474.0,48432.0,1,8,32659602
1430,2,4,870.0,25566.2,0,0,0
1231,2,4,1230.0,27502.4,0,0,0
1626,2,4,14.6,37520.5,6,0,0
1810,0,0,141.6,35250.5,7,0,0
1940,0,3,8957.0,44720.3,0,0,0
1596,2,4,14.6,15483.0,6,0,0
1458,2,4,1100.0,24365.0,0,0,0
424,2,4,1400.0,21100.0,0,0,0
1726,2,1,4737.0,21819.4,1,4,92438989
1445,2,4,14.6,29678.1,6,0,0
2153,2,1,214.0,38018.7,5,5,54412794
725,2,4,870.0,21339.4,0,0,0
1149,0,2,4721.0,14032.1,2,9,21938950
1165,2,4,12600.0,48628.3,0,0,0
1148,2,1,1463.0,81344.2,3,7,83404469
1261,0,0,213.9,41780.5,7,0,0
880,2,4,5880.0,54308.6,0,0,0
1792,2,4,2400.0,17613.6,0,0,0
778,0,3,2300.0,28625.7,0,0,0
2124,0,3,24280.0,66783.7,0,0,0
813,0,3,23646.0,46349.8,0,0,0
1975,0,2,5049.0,26935.7,2,4,20870089
1486,2,1,6308.0,24404.7,3,12,47772210
1991,0,0,283.7,26816.3,7,0,0
1111,2,4,4300.0,19833.4,0,0,0
1603,0,3,23485.5,53303.7,0,0,0
1991,2,4,14.6,41720.7,6,0,0
1261,2,4,14.6,43771.8,6,0,0
1609,2,1,49.0,30161.8,3,10,3298998
1681,2,4,24200.0,28780.4,0,0,0
1607,2,1,6258.0,36055.9,5,11,10384375
773,2,4,14.6,18796.9,6,0,0
690,2,1,2694.0,23277.6,5,1,43843287
1026,0,3,23973.0,64406.5,0,0,0
1414,2,4,14.6,32696.4,6,0,0
326,2,1,317.0,27125.8,5,2,17364889
548,2,4,10800.0,42537.8,0,0,0
1726,2,4,3300.0,27561.6,0,0,0
1937,2,1,3349.0,17332.7,1,9,662106
1880,2,1,2601.0,41135.7,5,13,76434039
1763,0,2,3249.0,17212.8,0,5,98464202
1245,2,1,483.0,18003.9,1,5,76135319
1295,2,4,8200.0,26090.4,0,0,0
288,0,0,89.3,26224.8,7,0,0
1626,0,0,153.3,31653.6,7,0,0
2027,0,3,14301.0,36222.0,0,0,0
870,0,3,23311.5,48983.2,0,0,0
1490,0,3,23959.0,54677.7,0,0,0
1930,0,0,188.6,43157.1,7,0,0
1384,0,0,147.6,32032.2,7,0,0
1657,0,0,168.0,41683.4,7,0,0
1353,2,4,14.6,27299.6,6,0,0
1401,2,4,2300.0,40394.6,0,0,0
1485,0,3,20684.0,39458.3,0,0,0
1969,2,1,2200.0,13636.7,5,10,81761723
1210,2,4,22400.0,97117.3,0,0,0
1900,2,4,14.6,49113.9,6,0,0
1200,2,4,14.6,47554.0,6,0,0
1835,2,5,2100.0,55600.8,0,0,0
1504,2,4,14.6,22815.0,6,0,0
1841,2,4,14.6,22406.7,6,0,0
1825,2,4,180.0,17420.5,0,0,0
739,2,4,1500.0,25060.7,0,0,0
1091,2,4,400.0,18121.2,0,0,0
790,2,4,4920.0,22026.0,0,0,0
1395,2,1,6258.0,96949.4,5,11,10384375
1941,2,1,251.0,19095.3,0,4,1312548
1533,2,4,1000.0,32368.1,0,0,0
2022,0,0,138.7,27008.2,7,0,0
1779,0,0,255.0,63712.7,7,0,0
1845,0,3,5100.0,48088.5,0,0,0
1855,0,3,100.0,58381.3,0,0,0
1883,2,1,207.0,24069.6,1,10,62039023
294,2,1,1168.0,40200.9,1,7,37566691
110,0,3,23638.0,59336.1,0,0,0
1018,0,0,105.8,25964.2,7,0,0
745,2,4,14.6,25380.2,6,0,0
1093,2,1,1615.0,33921.6,5,7,86481719
875,0,3,26970.0,52694.2,0,0,0
1766,2,4,3300.0,50006.6,0,0,0
1688,0,0,141.6,38395.3,7,0,0
957,2,4,14.6,36348.4,6,0,0
653,0,0,190.0,53073.3,7,0,0
1930,0,0,304.9,72192.0,7,0,0
1048,0,0,4.8,34829.8,7,0,0
1961,0,0,241.7,43210.5,7,0,0
1275,2,1,3834.0,22973.5,5,11,35646599
2003,0,3,9650.0,30067.5,0,0,0
1907,0,3,4911.0,32893.7,0,0,0
1058,2,4,3000.0,71412.9,0,0,0
408,0,0,53.7,13535.6,7,0,0
1427,2,1,1476.0,24870.3,1,12,11205697
745,0,0,233.6,48073.1,7,0,0
1212,2,1,1783.2,31025.4,8,8,74436640
1749,2,4,14.6,43880.6,6,0,0
1360,2,1,5542.0,34091.6,1,12,28735864
1930,2,4,14.6,20071.6,6,0,0
1333,2,1,3498.0,44303.2,5,11,78556829
1987,2,4,9700.0,53289.4,0,0,0
960,2,4,5100.0,49193.5,0,0,0
1548,2,1,2684.0,17597.1,5,1,35709709
1561,2,4,3300.0,66750.9,0,0,0
2144,2,4,14.6,18783.5,6,0,0
861,2,4,23800.0,46281.7,0,0,0
418,2,1,8127.0,29609.1,5,12,75165712
1701,2,4,8200.0,50875.2,0,0,0
1670,2,1,6968.0,22236.5,5,1,77842962
1487,0,3,14790.0,34698.6,0,0,0
1626,0,0,138.7,29351.3,7,0,0
2022,2,4,14.6,25697.1,6,0,0
1699,2,1,171.0,91642.9,1,2,47398275
1510,2,1,2988.0,17704.5,5,6,13971645
1846,2,1,264.0,19254.0,0,6,28461408
783,0,2,6157.0,28474.8,2,6,80579667
889,2,4,5820.0,13470.5,0,0,0
1445,0,0,54.8,11668.8,7,0,0
1875,2,1,3230.0,10928.6,5,5,18161338
196,0,0,27.2,18433.1,7,0,0
1200,2,4,30.0,41168.3,6,0,0
2029,2,1,1869.0,51301.4,3,12,57666754
834,2,4,14.6,46826.0,6,0,0
1884,0,3,1000.0,44877.9,0,0,0
759,0,3,21231.0,54964.1,0,0,0
1231,0,0,92.3,25436.8,7,0,0
1810,2,4,14.6,30647.0,6,0,0
483,2,4,30500.0,56503.5,0,0,0
1786,2,1,1894.0,23980.8,5,2,72661483
1912,2,1,1683.0,43974.5,5,8,12794989
355,0,2,6060.0,29816.1,2,6,9670401
1494,1,4,8229.0,26235.0,0,0,0
1763,2,1,2243.0,29383.6,5,4,61714267
2022,2,4,14.6,35721.9,6,0,0
1731,2,4,15100.0,53709.0,0,0,0
1414,2,4,14.6,43876.8,6,0,0
1356,0,3,8591.0,49684.5,0,0,0
1448,2,4,8700.0,32299.1,0,0,0
714,0,0,65.5,15896.3,7,0,0
1869,2,4,14.6,16383.9,6,0,0
895,0,0,85.5,18755.6,7,0,0
1514,2,1,656.0,18278.2,5,8,10448074
1459,2,4,360.0,14894.0,0,0,0
2046,0,3,7200.0,30775.0,0,0,0
597,0,2,13201.0,32449.7,0,9,26475405
1362,2,4,8000.0,45030.0,0,0,0
1272,2,1,655.0,16765.8,3,2,41006070
1273,2,4,720.0,16201.3,0,0,0
1825,2,4,1440.0,60486.7,0,0,0
919,2,4,1920.0,28647.3,0,0,0
1090,0,2,4918.0,21522.1,2,3,67591565
474,2,1,133.0,26995.7,1,3,54634529
882,2,4,22240.0,21886.7,0,0,0
1336,0,2,3456.0,16375.7,0,2,81058329
1983,2,4,7250.0,25174.6,0,0,0
1270,2,1,363.0,99749.1,3,11,61662065
2022,0,0,301.4,71712.7,7,0,0
640,0,3,48376.0,97379.3,0,0,0
2067,2,1,2505.0,22196.4,5,10,55160808
2093,0,3,6776.0,25724.7,0,0,0
1810,0,0,128.9,30411.9,7,0,0
1932,2,4,2100.0,30639.8,0,0,0
257,2,4,14.6,45608.5,6,0,0
773,0,0,39.5,20433.5,7,0,0
2114,2,4,30.0,910.5,6,0,0
1754,0,3,23347.0,89770.5,0,0,0
1775,0,3,43275.0,75418.3,0,0,0
1130,2,4,1410.0,21458.2,0,0,0
1986,2,4,20800.0,63698.7,0,0,0
1395,2,1,3257.0,25627.7,5,4,53911006
557,2,4,12000.0,39159.1,0,0,0
2059,0,2,4951.0,30365.9,2,11,26536172
1841,0,0,150.0,24438.6,7,0,0
1779,2,4,14.6,48375.2,6,0,0
1882,2,1,5742.0,54866.1,5,10,1695228
1535,0,0,205.2,46567.4,7,0,0
1323,0,0,76.6,24628.5,7,0,0
1027,0,3,13766.0,42108.3,0,0,0
2144,0,0,107.5,26029.2,7,0,0
1414,2,4,14.6,16167.4,6,0,0
1930,0,0,80.4,15350.3,7,0,0
1688,2,4,14.6,22597.5,6,0,0
709,2,4,2240.0,51379.1,0,0,0
1827,2,4,960.0,31018.8,0,0,0
1946,2,4,4500.0,34375.3,0,0,0
2022,0,0,89.4,20110.1,7,0,0
671,2,4,4920.0,32505.8,0,0,0
1909,2,1,1794.0,30709.8,5,3,22016549
1689,2,4,480.0,18957.3,0,0,0
2093,2,1,3877.0,23685.1,5,6,81498741
1352,0,3,3100.0,23649.0,0,0,0
2013,2,4,4080.0,31380.6,0,0,0
2114,2,4,14.6,9356.1,6,0,0
1515,2,4,3040.0,13975.5,0,0,0
1048,0,0,243.0,70968.4,7,0,0
1791,2,5,1300.0,77904.8,0,0,0
1151,2,4,1000.0,22738.8,0,0,0
2022,2,4,14.6,63736.4,6,0,0
1079,0,0,239.2,67252.5,7,0,0
1323,0,0,385.8,90176.4,7,0,0
1261,2,4,100.0,28651.3,6,0,0
1261,0,0,116.4,30411.6,7,0,0
1930,0,0,159.5,37156.3,7,0,0
2053,0,0,441.9,89427.8,7,0,0
1489,2,1,5742.0,67019.1,5,10,1695228
2151,0,3,600.0,65662.4,0,0,0
1626,2,4,14.6,43759.4,6,0,0
2091,2,1,1835.0,26741.5,1,9,30830097
1582,2,4,2200.0,45918.5,0,0,0
1618,0,3,10865.0,21457.5,0,0,0
1208,2,1,3223.0,21755.3,5,10,47185248
1516,2,1,1969.0,13777.0,5,2,63955408
1367,0,3,16369.0,36485.4,0,0,0
952,2,4,200.0,27912.9,0,0,0
1639,2,1,6970.0,8023.5,3,12,92272942
773,0,0,186.3,37158.9,7,0,0
443,1,4,7891.0,9927.3,0,0,0
2114,0,0,96.3,23447.2,7,0,0
1453,0,2,3212.0,19434.2,0,9,46276778
1395,0,3,5322.0,35529.1,0,0,0
971,0,2,23035.0,44602.2,0,4,39485311
1353,0,0,150.2,43753.4,7,0,0
2022,0,0,56.0,14025.1,7,0,0
2078,2,4,7100.0,11920.4,0,0,0
1943,2,1,2684.0,21713.3,5,1,35709709
1655,2,4,1000.0,37986.0,0,0,0
1170,2,4,14.6,67506.7,6,0,0
280,2,4,37500.0,66067.0,0,0,0
2097,2,1,7896.0,87178.8,5,7,13424891
1542,0,2,27343.0,77987.1,0,10,61475825
605,2,1,2687.0,66404.3,5,8,13841212
1731,0,3,14878.0,23342.3,0,0,0
752,0,3,8164.0,26869.1,0,0,0
1779,0,0,96.1,24225.3,7,0,0
1723,2,1,62.0,34823.2,1,11,15932035
1079,0,0,90.9,21711.8,7,0,0
196,0,0,189.3,44815.6,7,0,0
257,0,0,149.8,27792.1,7,0,0
2122,0,3,10389.0,71007.4,0,0,0
1900,0,0,134.2,33931.4,7,0,0
872,0,3,11498.0,32283.6,0,0,0
999,2,1,157.0,28749.9,3,5,85222345
622,0,0,131.5,33280.2,7,0,0
1244,0,3,1400.0,20211.1,0,0,0
2150,2,1,6948.0,62240.5,5,12,99955695
1087,2,1,29.0,33340.2,1,2,26807791
1756,0,2,36430.0,73913.5,0,10,47793597
1596,1,4,5594.0,75627.7,0,0,0
1431,2,4,4800.0,30121.0,0,0,0
2158,0,3,32856.0,81012.4,0,0,0
1144,2,1,2410.0,24013.1,1,12,4672742
1688,2,4,14.6,54718.2,6,0,0
1231,0,0,75.5,27386.6,7,0,0
1730,2,1,2515.0,59448.7,5,8,24967217
1237,2,1,13711.0,34012.7,5,5,12003517
2090,2,1,7454.0,21203.5,5,5,15116119
2111,1,4,10013.0,23764.4,0,0,0
2083,2,4,3800.0,19708.3,0,0,0
2068,2,4,14100.0,45885.9,0,0,0
1975,2,1,4231.0,17540.0,5,2,53045350
2083,0,0,76.7,17883.8,7,0,0
1900,2,4,14.6,25825.5,6,0,0
1143,2,4,24800.0,54217.4,0,0,0
1816,0,3,4896.0,61782.3,0,0,0
1939,2,1,2271.0,41111.8,5,4,53632640
2030,2,1,659.0,33718.6,3,12,68231224
834,2,4,14.6,15630.7,6,0,0
1323,2,4,14.6,24614.6,6,0,0
208,0,3,17478.0,37804.1,0,0,0
1476,2,4,14.6,16094.9,6,0,0
375,2,4,1300.0,55356.9,0,0,0
196,2,4,14.6,40406.8,6,0,0
1976,2,4,1500.0,13472.9,0,0,0
1117,2,4,6600.0,27598.5,0,0,0
1930,2,4,14.6,14175.9,6,0,0
2040,0,3,1700.0,35666.5,0,0,0
865,2,4,14.6,37781.1,6,0,0
2004,2,1,2251.0,13890.6,1,1,28422999
1900,2,4,14.6,76043.4,6,0,0
2158,2,1,2201.0,14673.5,1,5,21271294
834,2,4,16900.0,44191.2,0,0,0
2051,2,4,10200.0,53758.0,0,0,0
1335,2,4,2300.0,37241.8,0,0,0
892,0,3,2500.0,30081.0,0,0,0
1927,2,4,4500.0,49037.8,0,0,0
1810,2,4,30.0,32749.4,6,0,0
1782,2,4,420.0,13817.3,0,0,0
1961,0,0,316.0,74399.8,7,0,0
2175,0,0,204.1,51689.3,7,0,0
1023,0,2,14918.0,48974.8,0,7,79855638
1913,2,4,3400.0,22858.2,0,0,0
1172,2,4,2400.0,21374.5,0,0,0
1718,2,4,14.6,46430.3,6,0,0
601,2,1,4773.0,34030.4,5,4,26513684
2083,0,0,185.7,45518.3,7,0,0
1397,2,1,1361.0,32086.8,3,9,4520500
2114,2,4,14.6,43718.3,6,0,0
720,2,1,66.0,28393.7,5,1,20696419
1340,2,4,17500.0,44383.6,0,0,0
1810,0,0,259.6,66750.3,7,0,0
1647,2,4,1900.0,42473.3,0,0,0
1758,0,2,3101.0,28897.9,0,7,3592759
2158,0,3,1900.0,16048.8,0,0,0
1734,2,4,2200.0,56625.7,0,0,0
950,2,4,2100.0,24676.8,0,0,0
1782,2,4,4200.0,11179.2,0,0,0
1688,2,4,14.6,43323.7,6,0,0
1200,2,4,14.6,22752.9,6,0,0
2072,0,3,6000.0,57246.7,0,0,0
1820,2,4,1600.0,51640.6,0,0,0
2144,2,4,14.6,77922.7,6,0,0
2093,2,4,41900.0,80153.7,0,0,0
1841,2,4,14.6,21257.4,6,0,0
1818,0,3,14076.0,80789.0,0,0,0
2120,2,1,709.0,48026.9,5,11,67909365
2114,2,4,14.6,50834.9,6,0,0
718,2,4,1320.0,42945.1,0,0,0
1810,0,0,205.1,53156.0,7,0,0
358,2,4,2320.0,14880.3,0,0,0
1565,0,0,292.3,42592.9,7,0,0
1396,2,1,68.0,30429.7,3,3,62852764
756,2,1,1953.0,12169.5,5,6,64831554
1278,0,3,1700.0,28657.9,0,0,0
628,0,2,40486.0,95778.4,0,5,7372451
2067,2,1,232.0,14970.3,5,2,2758771
1425,2,4,3400.0,29357.0,0,0,0
1939,2,4,5520.0,17477.1,0,0,0
1936,0,3,400.0,62043.2,0,0,0
1991,0,0,346.9,90319.2,7,0,0
834,0,0,52.7,18003.7,7,0,0
1841,0,0,99.2,19085.7,7,0,0
1573,0,3,13291.0,13591.0,0,0,0
1459,2,1,6249.0,48115.4,5,13,58973252
2117,2,4,3900.0,17095.1,0,0,0
1810,0,0,145.7,35545.4,7,0,0
1245,0,3,200.0,38459.8,0,0,0
2083,2,4,14.6,26790.3,6,0,0
1596,0,0,184.2,45009.8,7,0,0
1023,0,3,1900.0,39089.6,0,0,0
683,2,4,14.6,23194.7,6,0,0
1640,2,1,7601.0,36659.8,5,7,26473224
1575,2,4,8400.0,4190.3,0,0,0
1455,2,4,4800.0,47096.1,0,0,0
1841,0,0,54.1,12434.7,7,0,0
1476,0,0,60.5,12685.9,7,0,0
2002,2,1,3423.0,11974.7,5,13,33194816
1277,2,5,2400.0,59664.7,0,0,0
1472,2,4,2000.0,25997.2,0,0,0
479,1,4,4051.0,48345.4,0,0,0
1504,2,4,14.6,68970.5,6,0,0
1348,2,4,31200.0,37808.2,0,0,0
1565,0,0,63.3,14884.4,7,0,0
2053,0,0,18.0,4363.5,7,0,0
1930,2,4,14.6,22642.0,6,0,0
2061,2,1,3520.0,28997.2,5,8,47369968
1942,2,1,3093.0,17109.6,5,6,47621411
1227,2,4,500.0,32534.4,0,0,0
262,0,2,4636.0,5436.0,2,11,15336639
1900,0,0,164.5,40539.8,7,0,0
2107,2,4,16700.0,19569.3,0,0,0
1749,2,4,14.6,31552.4,6,0,0
1513,0,3,14933.0,40719.2,0,0,0
1609,2,1,859.0,17869.8,1,10,34597045
1080,2,4,8700.0,53896.3,0,0,0
1793,2,5,800.0,89431.3,0,0,0
1395,2,1,2122.0,25283.7,5,8,91693257
1036,0,3,1700.0,41662.3,0,0,0
365,0,3,1500.0,41040.2,0,0,0
739,2,4,800.0,20058.9,0,0,0
1991,0,0,80.6,19258.9,7,0,0
1535,0,0,79.9,26093.3,7,0,0
818,2,4,2040.0,66181.2,0,0,0
1834,2,4,480.0,20839.5,0,0,0
1118,2,4,500.0,37809.0,0,0,0
1282,2,4,19400.0,35820.9,0,0,0
1077,2,4,10700.0,39892.2,0,0,0
230,0,3,8500.0,13360.0,0,0,0
1841,2,4,14.6,17233.5,6,0,0
1961,0,0,184.5,35060.7,7,0,0
1449,1,4,8939.0,52537.3,0,0,0
1092,2,4,14400.0,43893.3,0,0,0
1576,0,2,39531.0,59853.4,0,10,74940770
1144,0,3,6502.0,20245.6,0,0,0
815,2,1,2140.0,101899.4,1,12,41707503
1883,2,4,5160.0,28769.8,0,0,0
1596,0,0,247.8,69539.3,7,0,0
1610,2,4,18720.0,15759.9,0,0,0
1210,0,3,10114.0,29060.4,0,0,0
2149,2,1,3024.0,23420.3,5,9,52212673
1814,2,4,35200.0,66106.0,0,0,0
957,0,0,129.8,30101.1,7,0,0
1848,2,1,5194.0,28896.4,5,5,16977686
1718,0,0,75.5,19045.0,7,0,0
1851,0,2,4435.0,24611.9,2,9,42227661
1490,2,1,426.0,15600.6,5,8,21928644
1476,2,4,6600.0,16333.3,0,0,0
1304,0,3,12194.0,25749.4,0,0,0
1362,2,1,2607.0,22428.1,1,12,80508869
1200,0,0,25.0,20040.0,7,0,0
1175,0,2,26736.0,27136.0,0,5,18398535
1841,0,0,199.7,47270.7,7,0,0
1810,0,0,95.9,23171.2,7,0,0
1515,2,1,1506.0,41432.8,1,11,59266370
363,0,3,12894.0,45664.4,0,0,0
1261,0,0,166.2,37014.4,7,0,0
1565,2,4,14.6,23201.9,6,0,0
1961,0,0,188.4,45253.5,7,0,0
1635,2,1,6810.0,29244.6,5,9,11262268
1565,0,0,78.3,20942.0,7,0,0
1131,2,4,64100.0,53730.9,0,0,0
1810,0,0,190.3,72650.6,7,0,0
1657,2,4,14.6,43187.3,6,0,0
773,0,0,46.2,14921.9,7,0,0
728,2,4,1680.0,15444.6,0,0,0
437,2,4,12800.0,45422.6,0,0,0
1968,2,1,34.0,64327.0,1,9,69750815
1504,0,0,230.6,55283.6,7,0,0
1458,2,4,810.0,14636.8,0,0,0
192,2,4,11800.0,32408.1,0,0,0
633,2,4,8100.0,32674.2,0,0,0
1935,2,1,5260.0,42771.4,5,8,78745192
2114,2,4,200.0,15637.4,0,0,0
1255,2,4,5200.0,26718.7,0,0,0
1841,2,4,14.6,45334.7,6,0,0
808,2,4,8900.0,47568.3,0,0,0
1445,0,0,64.7,16023.0,7,0,0
141,0,3,500.0,500.0,0,0,0
1971,2,1,127.0,29055.3,1,10,98634075
1337,0,2,34430.0,98982.2,0,8,60737144
1390,2,1,3189.0,28082.9,5,7,75157016
714,2,4,14.6,22657.4,6,0,0
999,2,1,5700.3,27325.0,8,10,35646581
2034,2,1,4744.0,53475.1,3,3,19441080
1810,0,0,147.0,30551.1,7,0,0
1663,2,1,1637.0,8936.8,1,10,31071788
1323,2,4,14.6,23215.5,6,0,0
970,2,1,2248.0,75448.2,5,2,83092337
1194,0,3,30639.0,83868.7,0,0,0
1833,2,4,3900.0,96277.6,0,0,0
1841,0,0,92.7,14683.3,7,0,0
2001,2,4,11100.0,45693.8,0,0,0
1638,2,1,7636.0,6971.1,8,4,45261365
1535,0,0,78.9,20756.0,7,0,0
2160,2,4,8500.0,63670.8,0,0,0
2026,0,3,13380.0,72609.6,0,0,0
2043,2,4,6700.0,82335.1,0,0,0
1427,2,4,100.0,31650.3,0,0,0
1535,0,0,143.4,51099.3,7,0,0
1823,2,4,600.0,32614.8,0,0,0
1367,2,4,12000.0,32462.2,0,0,0
2005,2,1,4607.0,16713.5,1,1,14122963
1755,2,4,34000.0,65880.9,0,0,0
2053,0,0,87.0,18408.9,7,0,0
2053,2,4,14.6,12956.4,6,0,0
2053,0,3,30147.0,115926.9,0,0,0
1991,0,0,175.1,44657.3,7,0,0
1875,2,1,7022.0,42665.5,1,6,35131472
1657,0,0,214.6,57904.5,7,0,0
1869,2,4,14.6,38339.1,6,0,0
1999,2,4,39800.0,40183.4,0,0,0
1504,0,0,147.3,36078.1,7,0,0
1875,2,4,9900.0,-12886.7,0,0,0
1853,2,1,974.0,45668.9,5,8,66005611
2066,0,2,5899.0,20615.9,2,7,29009521
1231,0,0,91.2,22552.3,7,0,0
1596,2,4,14.6,25757.1,6,0,0
1596,2,4,14.6,18250.1,6,0,0
1631,2,1,3.0,36411.9,3,10,83123987
1476,0,0,140.4,15232.6,7,0,0
1657,2,4,14.6,48970.4,6,0,0
1150,0,3,7360.0,21936.4,0,0,0
1384,0,3,39151.0,159286.4,0,0,0
667,2,1,3009.0,18320.2,5,3,94832020
1125,0,3,29438.0,35492.3,0,0,0
1791,0,3,18064.5,42436.8,0,0,0
413,2,1,538.0,30951.5,1,8,83567636
1270,2,1,3285.0,18071.3,5,6,36175376
1683,2,4,2600.0,22834.2,0,0,0
620,0,3,8807.0,92739.8,0,0,0
2039,1,4,9411.0,31579.7,0,0,0
1934,2,4,1200.0,16824.3,0,0,0
1930,2,4,30.0,77320.7,6,0,0
1640,2,1,1169.0,16298.8,5,6,96231013
210,2,4,3600.0,61813.2,0,0,0
2120,2,4,1800.0,24094.9,0,0,0
1811,2,5,1800.0,60099.9,0,0,0
1606,1,4,6676.0,57464.6,0,0,0
1226,1,4,6467.0,67403.6,0,0,0
865,0,3,33322.0,73649.2,0,0,0
658,2,1,5245.0,58902.0,5,11,71221321
1231,0,0,156.6,73010.3,7,0,0
1812,2,4,1400.0,47891.9,0,0,0
135,0,0,287.5,97022.3,7,0,0
1371,2,4,8300.0,53228.8,0,0,0
475,0,3,1600.0,24159.3,0,0,0
1110,0,0,163.1,28939.7,7,0,0
1941,2,4,4440.0,31621.1,0,0,0
1912,2,1,931.0,46433.1,1,2,97181409
2083,0,0,128.6,25648.7,7,0,0
1756,2,1,20.0,27885.2,3,7,47094911
1163,2,4,7000.0,38302.0,0,0,0
804,0,0,96.8,23615.2,7,0,0
445,2,1,7567.0,19429.2,1,5,49652427
1688,2,4,14.6,39587.8,6,0,0
1789,2,1,776.0,52058.1,1,9,61091714
997,2,4,15500.0,102560.0,0,0,0
1657,0,0,164.5,59864.2,7,0,0
892,2,4,11600.0,22577.9,0,0,0
51,0,3,13110.0,13510.0,0,0,0
1518,2,1,694.0,31592.8,5,3,12642550
1703,2,4,4700.0,34035.8,0,0,0
1579,2,1,780.0,35567.7,5,9,12963968
1504,0,0,52.3,13320.7,7,0,0
1364,2,1,2141.0,10550.6,0,3,18685001
1879,2,1,12531.0,30853.6,1,4,24649799
227,0,0,205.4,42263.8,7,0,0
665,2,4,3600.0,27937.5,0,0,0
1900,0,0,323.1,83655.6,7,0,0
1975,0,3,6496.0,59836.7,0,0,0
1447,2,4,480.0,28256.3,0,0,0
1535,0,0,103.6,22456.9,7,0,0
935,2,4,2700.0,57310.1,0,0,0
1787,2,1,247.0,93678.4,3,12,78589880
570,2,1,2637.0,21784.7,1,1,12512219
530,0,0,111.7,20190.7,7,0,0
2022,2,4,14.6,24113.2,6,0,0
1239,2,1,6446.0,41730.5,5,1,70839428
530,0,0,92.0,36905.0,7,0,0
1817,2,4,4800.0,96541.2,0,0,0
1430,2,4,2300.0,45544.9,0,0,0
453,2,1,3009.0,23566.7,5,3,94832020
1335,2,1,1712.0,17149.6,5,5,49249744
1323,2,4,14.6,37231.1,6,0,0
1682,2,4,1500.0,21862.0,0,0,0
1535,2,4,14.6,45184.6,6,0,0
1422,2,1,3964.0,21108.1,5,3,82399522
905,0,3,8000.0,18020.7,0,0,0
1386,2,4,11600.0,21727.4,0,0,0
776,0,3,6398.0,56843.6,0,0,0
1101,2,4,3900.0,10692.0,0,0,0
1150,2,1,4885.0,47955.2,1,6,46831309
1391,0,3,39547.0,135382.7,0,0,0
2054,0,3,400.0,31019.4,0,0,0
1025,2,4,12500.0,6839.1,5,0,0
1881,2,1,2774.0,20576.3,5,10,18965119
1323,0,0,112.3,27553.4,7,0,0
1626,0,0,146.8,23871.8,7,0,0
1961,2,4,14.6,19742.3,6,0,0
1789,2,1,1773.0,35244.0,1,7,65591120
1643,2,4,11200.0,20926.1,0,0,0
993,0,3,23638.0,73573.5,0,0,0
1758,2,1,3711.0,49165.3,5,9,32653641
1689,2,4,15500.0,58479.2,0,0,0
1760,2,1,2144.0,26742.8,1,7,62003463
2169,2,4,1200.0,22072.1,0,0,0
1573,2,1,8940.0,40890.5,5,11,67060506
318,2,4,14.6,35237.1,6,0,0
1519,2,4,5800.0,31848.3,0,0,0
870,2,4,15700.0,25558.0,0,0,0
2144,0,0,207.7,50762.3,7,0,0
530,2,4,14.6,13761.4,6,0,0
749,2,4,10500.0,59283.8,0,0,0
1908,0,2,38167.0,56886.3,0,5,51305174
1589,2,4,1500.0,32615.9,0,0,0
1504,0,0,150.7,38630.5,7,0,0
1429,0,3,500.0,25984.2,0,0,0
1025,0,3,3900.0,17336.8,0,0,0
484,0,3,41075.0,89013.7,0,0,0
689,2,1,141.0,33456.5,3,3,83359431
2119,2,5,1200.0,77127.1,0,0,0
1664,2,4,5880.0,19566.0,0,0,0
1721,0,3,18185.0,62992.8,0,0,0
2113,2,4,2200.0,42070.3,0,0,0
465,2,4,2800.0,24763.4,0,0,0
1539,1,4,23856.0,67117.0,0,0,0
1823,0,3,21431.0,74147.3,0,0,0
1418,2,4,7000.0,70815.9,0,0,0
1549,2,1,426.0,19545.9,5,8,21928644
1837,0,3,3400.0,30537.8,0,0,0
1398,2,1,4149.0,48437.6,5,10,69178992
1718,0,0,93.4,21847.8,7,0,0
1080,2,4,1080.0,31543.6,0,0,0
